HITId,rater,AssignmentId,WorkerId,Input.query,Input.baselineQuery,Input.nlQuery,Input.resultSet,plausibility,typicality,human_like_quality,complexity
37M4O367WWWSN862C48LIDN6R6VM5J,C,3TYCR1GOTQX8BO6Z9JJOVOA1K2NZLP,A3QK8YZIOP3LFB,"SELECT pt.""profession_id"", pr.""profession"", p.""name_id""
FROM imdb2.""title"" as t
INNER JOIN imdb2.""person_title"" as pt
ON t.""title_id"" = pt.""title_id""
INNER JOIN imdb2.""profession"" as pr
ON pt.""profession_id"" = pr.""profession_id""
INNER JOIN imdb2.""person_profession"" as pp
ON pr.""profession_id"" = pp.""profession_id""
INNER JOIN imdb2.""person"" as p
ON pp.""person_id"" = p.""person_id""
WHERE t.""title_name_id"" BETWEEN '1530336' AND '3453054' OR t.""average_rating"" IS NULL AND p.""deathhyear_id"" IS NOT NULL AND p.""name_id"" <> '7963478'
ORDER BY p.""birthyear_id"" DESC;","Form the intersection that contains the corresponding entries of the tables title and person_title and the intersection that contains the corresponding entries of the tables person_title and profession and the intersection that contains the corresponding entries of the tables profession and person_profession and the intersection that contains the corresponding entries of the tables person_profession and person. Return the columns profession_id, profession and name_id. Only return the data for which title_name_id is is between 1530336 and 3453054, average_rating undefined, deathhyear_id undefined, name_id doesn't equal '7963478' is true.   Sort the result descending by birthyear_id.","Find the profession-ids, the professions, and the name-ids for all titles and the persons that were involved with them. The title-name-id is between 1530336 and 3453054, the average rating is undefined, the deathyear-id is undefined, and the name-id is not '7963478'. Sort the result by the birthyear-id in descending order.","[{'profession_id': 26, 'profession': 'writer', 'name_id': 5475442}, {'profession_id': 26, 'profession': 'writer', 'name_id': 5475442}, {'profession_id': 26, 'profession': 'writer', 'name_id': 5475442}, {'profession_id': 26, 'profession': 'writer', 'name_id': 5475442}, {'profession_id': 26, 'profession': 'writer', 'name_id': 5475442}, {'profession_id': 26, 'profession': 'writer', 'name_id': 5475442}, {'profession_id': 26, 'profession': 'writer', 'name_id': 5475442}, {'profession_id': 26, 'profession': 'writer', 'name_id': 5475442}, {'profession_id': 26, 'profession': 'writer', 'name_id': 5475442}, {'profession_id': 26, 'profession': 'writer', 'name_id': 5475442}]",1.0,1.0,1.0,1
3A9LA2FRX5SFXDP1RDB3IR6U3J6HXF,A,3NVC2EB654DRQU657RD5LV7IEMSY3J,A2J8PE6J6ACTPM,"SELECT p.""person_id"", y.""year""
FROM imdb2.""person"" as p
INNER JOIN imdb2.""year"" as y
ON p.""birthyear_id"" = y.""year_id""
INNER JOIN imdb2.""title"" as t
ON y.""year_id"" = t.""release_date_id""
INNER JOIN imdb2.""localization"" as lo
ON t.""title_id"" = lo.""title_id""
WHERE p.""deathhyear_id"" IS NULL OR p.""person_id"" < '33350' OR y.""year"" BETWEEN '1494' AND '1540' AND lo.""title_id"" < '14948';","Form the intersection that contains the corresponding entries of the tables person and year and the intersection that contains the corresponding entries of the tables year and title and the intersection that contains the corresponding entries of the tables title and localization. Return the columns person_id and year. Only return the data for which deathhyear_id undefined, person_id is smaller than '33350', year is is between 1494 and 1540, title_id is smaller than '14948' is true.   ","Find the person-ids and the years for all persons and the titles they were involved with where the deathyear-id is undefined, the person-id is smaller than '33350', the year is between 1494 and 1540, and the title-id is smaller than '14948'.","[{'person_id': 33334, 'year': 1924}, {'person_id': 35176, 'year': 1924}, {'person_id': 70916, 'year': 1924}, {'person_id': 73845, 'year': 1924}, {'person_id': 80310, 'year': 1924}, {'person_id': 90924, 'year': 1924}, {'person_id': 97155, 'year': 1924}, {'person_id': 104778, 'year': 1924}, {'person_id': 106849, 'year': 1924}, {'person_id': 110133, 'year': 1924}]",1.0,1.0,0.0,8
3A9LA2FRX5SFXDP1RDB3IR6U3J6HXF,B,37TD41K0AVNI78QF1EWHWCNB3E9CSH,A2PZ7CNBB7949S,"SELECT p.""person_id"", y.""year""
FROM imdb2.""person"" as p
INNER JOIN imdb2.""year"" as y
ON p.""birthyear_id"" = y.""year_id""
INNER JOIN imdb2.""title"" as t
ON y.""year_id"" = t.""release_date_id""
INNER JOIN imdb2.""localization"" as lo
ON t.""title_id"" = lo.""title_id""
WHERE p.""deathhyear_id"" IS NULL OR p.""person_id"" < '33350' OR y.""year"" BETWEEN '1494' AND '1540' AND lo.""title_id"" < '14948';","Form the intersection that contains the corresponding entries of the tables person and year and the intersection that contains the corresponding entries of the tables year and title and the intersection that contains the corresponding entries of the tables title and localization. Return the columns person_id and year. Only return the data for which deathhyear_id undefined, person_id is smaller than '33350', year is is between 1494 and 1540, title_id is smaller than '14948' is true.   ","Find the person-ids and the years for all persons and the titles they were involved with where the deathyear-id is undefined, the person-id is smaller than '33350', the year is between 1494 and 1540, and the title-id is smaller than '14948'.","[{'person_id': 33334, 'year': 1924}, {'person_id': 35176, 'year': 1924}, {'person_id': 70916, 'year': 1924}, {'person_id': 73845, 'year': 1924}, {'person_id': 80310, 'year': 1924}, {'person_id': 90924, 'year': 1924}, {'person_id': 97155, 'year': 1924}, {'person_id': 104778, 'year': 1924}, {'person_id': 106849, 'year': 1924}, {'person_id': 110133, 'year': 1924}]",1.0,0.0,1.0,9
3A9LA2FRX5SFXDP1RDB3IR6U3J6HXF,C,3R2PKQ87NAM6MGZA9RWHV6M0OUBIMD,A464O3OZLAMP7,"SELECT p.""person_id"", y.""year""
FROM imdb2.""person"" as p
INNER JOIN imdb2.""year"" as y
ON p.""birthyear_id"" = y.""year_id""
INNER JOIN imdb2.""title"" as t
ON y.""year_id"" = t.""release_date_id""
INNER JOIN imdb2.""localization"" as lo
ON t.""title_id"" = lo.""title_id""
WHERE p.""deathhyear_id"" IS NULL OR p.""person_id"" < '33350' OR y.""year"" BETWEEN '1494' AND '1540' AND lo.""title_id"" < '14948';","Form the intersection that contains the corresponding entries of the tables person and year and the intersection that contains the corresponding entries of the tables year and title and the intersection that contains the corresponding entries of the tables title and localization. Return the columns person_id and year. Only return the data for which deathhyear_id undefined, person_id is smaller than '33350', year is is between 1494 and 1540, title_id is smaller than '14948' is true.   ","Find the person-ids and the years for all persons and the titles they were involved with where the deathyear-id is undefined, the person-id is smaller than '33350', the year is between 1494 and 1540, and the title-id is smaller than '14948'.","[{'person_id': 33334, 'year': 1924}, {'person_id': 35176, 'year': 1924}, {'person_id': 70916, 'year': 1924}, {'person_id': 73845, 'year': 1924}, {'person_id': 80310, 'year': 1924}, {'person_id': 90924, 'year': 1924}, {'person_id': 97155, 'year': 1924}, {'person_id': 104778, 'year': 1924}, {'person_id': 106849, 'year': 1924}, {'person_id': 110133, 'year': 1924}]",-1.0,1.0,1.0,4
3Z56AA6ELHEO6C6GHNIQAJ16N16M6Z,A,3KIBXJ1WDJ8LSEAAMAW60QQIBYRKOH,A1I395LPIET3S4,"SELECT t.""runtime_minutes"", t.""format_id"", f.""format""
FROM imdb2.""title"" as t
INNER JOIN imdb2.""format"" as f
ON t.""format_id"" = f.""format_id""
WHERE t.""is_adult"" = 'true' OR t.""runtime_minutes"" IS NULL OR t.""vote_amount"" BETWEEN '14' AND '161'
ORDER BY f.""format_id"" DESC;","Form the intersection that contains the corresponding entries of the tables title and format. Return the columns runtime_minutes, format_id and format. Only return the data for which is_adult equals 'true', runtime_minutes undefined, vote_amount is is between 14 and 161 is true.   Sort the result descending by format_id.","Find the runtime, the format-ids, and the formats for all titles if the rated adult is 'true', the runtime is undefined, and the number of votes is between 14 and 161. Sort the result by the format-id in descending order.","[{'runtime_minutes': 110, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}]",0.0,0.0,,5
3Z56AA6ELHEO6C6GHNIQAJ16N16M6Z,B,38F71OA9G7AMCPXK8JQWS99882JMFQ,A3KU8DC7HJOGCM,"SELECT t.""runtime_minutes"", t.""format_id"", f.""format""
FROM imdb2.""title"" as t
INNER JOIN imdb2.""format"" as f
ON t.""format_id"" = f.""format_id""
WHERE t.""is_adult"" = 'true' OR t.""runtime_minutes"" IS NULL OR t.""vote_amount"" BETWEEN '14' AND '161'
ORDER BY f.""format_id"" DESC;","Form the intersection that contains the corresponding entries of the tables title and format. Return the columns runtime_minutes, format_id and format. Only return the data for which is_adult equals 'true', runtime_minutes undefined, vote_amount is is between 14 and 161 is true.   Sort the result descending by format_id.","Find the runtime, the format-ids, and the formats for all titles if the rated adult is 'true', the runtime is undefined, and the number of votes is between 14 and 161. Sort the result by the format-id in descending order.","[{'runtime_minutes': 110, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}]",1.0,0.0,0.0,9
3Z56AA6ELHEO6C6GHNIQAJ16N16M6Z,C,3Y5140Z9DBUC7JWN17O9CAGVTZMIP9,AY44U8JH4BOA0,"SELECT t.""runtime_minutes"", t.""format_id"", f.""format""
FROM imdb2.""title"" as t
INNER JOIN imdb2.""format"" as f
ON t.""format_id"" = f.""format_id""
WHERE t.""is_adult"" = 'true' OR t.""runtime_minutes"" IS NULL OR t.""vote_amount"" BETWEEN '14' AND '161'
ORDER BY f.""format_id"" DESC;","Form the intersection that contains the corresponding entries of the tables title and format. Return the columns runtime_minutes, format_id and format. Only return the data for which is_adult equals 'true', runtime_minutes undefined, vote_amount is is between 14 and 161 is true.   Sort the result descending by format_id.","Find the runtime, the format-ids, and the formats for all titles if the rated adult is 'true', the runtime is undefined, and the number of votes is between 14 and 161. Sort the result by the format-id in descending order.","[{'runtime_minutes': 110, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}, {'runtime_minutes': None, 'format_id': 10, 'format': 'tvMiniSeries'}]",2.0,1.0,0.0,10
3I7SHAD36ZA7ACKL0XNIGX12ICQM7Y,A,31HQ4X3T36OBACKLERPGZVDYXNNLS6,A29VREHY3F46XF,"SELECT t.""average_rating"", r.""region""
FROM imdb2.""title"" as t
INNER JOIN imdb2.""localization"" as lo
ON t.""title_id"" = lo.""title_id""
INNER JOIN imdb2.""region"" as r
ON lo.""region_id"" = r.""region_id""
WHERE t.""title_id"" < '142103' AND t.""is_adult"" = 'false' OR t.""format_id"" <> '4' AND r.""region"" LIKE '%';","Form the intersection that contains the corresponding entries of the tables title and localization and the intersection that contains the corresponding entries of the tables localization and region. Return the columns average_rating and region. Only return the data for which title_id is smaller than '142103', is_adult equals 'false' and format_id doesn't equal '4' is true and region contains ''.   ","Find the average ratings and the regions for all titles where the title-id is smaller than '142103', the rated adult is 'false', the format-id is not '4', and the region contains ''.","[{'average_rating': 6.4, 'region': 'IR'}, {'average_rating': 6.4, 'region': 'XWW'}, {'average_rating': 6.4, 'region': 'US'}, {'average_rating': 6.4, 'region': 'GB'}, {'average_rating': None, 'region': 'SE'}, {'average_rating': None, 'region': 'XWG'}, {'average_rating': 5.2, 'region': 'US'}, {'average_rating': 5.2, 'region': 'GR'}, {'average_rating': 8.7, 'region': 'FR'}, {'average_rating': 8.7, 'region': 'JP'}]",1.0,0.0,1.0,7
3I7SHAD36ZA7ACKL0XNIGX12ICQM7Y,B,34X6J5FLP7CT26H8J2OYOGL5BAXJQD,A35GDFHNF8BWX6,"SELECT t.""average_rating"", r.""region""
FROM imdb2.""title"" as t
INNER JOIN imdb2.""localization"" as lo
ON t.""title_id"" = lo.""title_id""
INNER JOIN imdb2.""region"" as r
ON lo.""region_id"" = r.""region_id""
WHERE t.""title_id"" < '142103' AND t.""is_adult"" = 'false' OR t.""format_id"" <> '4' AND r.""region"" LIKE '%';","Form the intersection that contains the corresponding entries of the tables title and localization and the intersection that contains the corresponding entries of the tables localization and region. Return the columns average_rating and region. Only return the data for which title_id is smaller than '142103', is_adult equals 'false' and format_id doesn't equal '4' is true and region contains ''.   ","Find the average ratings and the regions for all titles where the title-id is smaller than '142103', the rated adult is 'false', the format-id is not '4', and the region contains ''.","[{'average_rating': 6.4, 'region': 'IR'}, {'average_rating': 6.4, 'region': 'XWW'}, {'average_rating': 6.4, 'region': 'US'}, {'average_rating': 6.4, 'region': 'GB'}, {'average_rating': None, 'region': 'SE'}, {'average_rating': None, 'region': 'XWG'}, {'average_rating': 5.2, 'region': 'US'}, {'average_rating': 5.2, 'region': 'GR'}, {'average_rating': 8.7, 'region': 'FR'}, {'average_rating': 8.7, 'region': 'JP'}]",1.0,1.0,0.0,7
3I7SHAD36ZA7ACKL0XNIGX12ICQM7Y,C,31LVTDXBLLOZ9XK8Z2PB9L82BL4RLO,A3I6S9YCB7KADW,"SELECT t.""average_rating"", r.""region""
FROM imdb2.""title"" as t
INNER JOIN imdb2.""localization"" as lo
ON t.""title_id"" = lo.""title_id""
INNER JOIN imdb2.""region"" as r
ON lo.""region_id"" = r.""region_id""
WHERE t.""title_id"" < '142103' AND t.""is_adult"" = 'false' OR t.""format_id"" <> '4' AND r.""region"" LIKE '%';","Form the intersection that contains the corresponding entries of the tables title and localization and the intersection that contains the corresponding entries of the tables localization and region. Return the columns average_rating and region. Only return the data for which title_id is smaller than '142103', is_adult equals 'false' and format_id doesn't equal '4' is true and region contains ''.   ","Find the average ratings and the regions for all titles where the title-id is smaller than '142103', the rated adult is 'false', the format-id is not '4', and the region contains ''.","[{'average_rating': 6.4, 'region': 'IR'}, {'average_rating': 6.4, 'region': 'XWW'}, {'average_rating': 6.4, 'region': 'US'}, {'average_rating': 6.4, 'region': 'GB'}, {'average_rating': None, 'region': 'SE'}, {'average_rating': None, 'region': 'XWG'}, {'average_rating': 5.2, 'region': 'US'}, {'average_rating': 5.2, 'region': 'GR'}, {'average_rating': 8.7, 'region': 'FR'}, {'average_rating': 8.7, 'region': 'JP'}]",1.0,1.0,0.0,9
